wgs_id	color	continent
SRR5827264	#beaed4	Oceania
SRR5827265	#beaed4	Oceania
SRR5827266	#beaed4	Oceania
SRR5827267	#beaed4	Oceania
SRR5827268	#beaed4	Oceania
SRR5827269	#beaed4	Oceania
SRR5827270	#beaed4	Oceania
SRR5827271	#beaed4	Oceania
SRR5827272	#beaed4	Oceania
SRR5827273	#beaed4	Oceania
SRR5827274	#beaed4	Oceania
SRR5827275	#beaed4	Oceania
SRR5827276	#beaed4	Oceania
SRR5827277	#beaed4	Oceania
SRR5827278	#beaed4	Oceania
SRR5827279	#beaed4	Oceania
SRR5827280	#beaed4	Oceania
SRR5827281	#beaed4	Oceania
SRR5827282	#beaed4	Oceania
SRR5827283	#beaed4	Oceania
SRR5827284	#beaed4	Oceania
SRR5827285	#beaed4	Oceania
SRR5827286	#beaed4	Oceania
SRR5827287	#beaed4	Oceania
SRR5827290	#beaed4	Oceania
SRR5827291	#beaed4	Oceania
SRR5827292	#beaed4	Oceania
SRR5827293	#beaed4	Oceania
SRR5827294	#beaed4	Oceania
SRR5827295	#beaed4	Oceania
SRR5827296	#beaed4	Oceania
SRR5827297	#beaed4	Oceania
SRR5827298	#beaed4	Oceania
SRR5827299	#beaed4	Oceania
SRR5827300	#beaed4	Oceania
SRR5827301	#beaed4	Oceania
SRR5827302	#beaed4	Oceania
SRR5827303	#beaed4	Oceania
SRR5827304	#beaed4	Oceania
SRR5827305	#beaed4	Oceania
SRR5827306	#beaed4	Oceania
SRR5827307	#beaed4	Oceania
SRR5827308	#beaed4	Oceania
SRR5827309	#beaed4	Oceania
SRR5827310	#beaed4	Oceania
SRR5827311	#beaed4	Oceania
SRR5827313	#beaed4	Oceania
SRR5827314	#beaed4	Oceania
SRR5827315	#beaed4	Oceania
SRR5827316	#beaed4	Oceania
SRR5827317	#beaed4	Oceania
SRR5827318	#beaed4	Oceania
SRR5827319	#beaed4	Oceania
SRR5827320	#beaed4	Oceania
SRR5827321	#beaed4	Oceania
SRR5827322	#beaed4	Oceania
SRR5827323	#beaed4	Oceania
SRR5827324	#beaed4	Oceania
SRR5827325	#beaed4	Oceania
SRR5827326	#beaed4	Oceania
SRR5827327	#beaed4	Oceania
SRR5827328	#beaed4	Oceania
SRR5827329	#beaed4	Oceania
SRR5827330	#beaed4	Oceania
SRR5827331	#beaed4	Oceania
SRR5827332	#beaed4	Oceania
SRR5827333	#beaed4	Oceania
SRR5827334	#beaed4	Oceania
SRR5827335	#beaed4	Oceania
SRR5827336	#beaed4	Oceania
SRR5827337	#beaed4	Oceania
SRR5827338	#beaed4	Oceania
SRR5827339	#beaed4	Oceania
SRR5827340	#beaed4	Oceania
SRR5827341	#beaed4	Oceania
SRR5827342	#beaed4	Oceania
SRR5827343	#beaed4	Oceania
SRR5827344	#beaed4	Oceania
SRR5827345	#beaed4	Oceania
SRR5827346	#beaed4	Oceania
SRR5827347	#beaed4	Oceania
SRR5827348	#beaed4	Oceania
SRR5827349	#beaed4	Oceania
SRR5827350	#beaed4	Oceania
SRR5827351	#beaed4	Oceania
SRR5827352	#beaed4	Oceania
SRR5827353	#beaed4	Oceania
SRR5827354	#beaed4	Oceania
SRR5827355	#beaed4	Oceania
SRR5827356	#beaed4	Oceania
SRR5827357	#beaed4	Oceania
SRR5827358	#beaed4	Oceania
SRR5827359	#beaed4	Oceania
SRR5827360	#beaed4	Oceania
SRR5827361	#beaed4	Oceania
SRR5827362	#beaed4	Oceania
SRR5827363	#beaed4	Oceania
SRR5827364	#beaed4	Oceania
SRR5827365	#beaed4	Oceania
SRR5827366	#beaed4	Oceania
SRR5827367	#beaed4	Oceania
SRR5827368	#beaed4	Oceania
SRR5827369	#beaed4	Oceania
SRR5827370	#beaed4	Oceania
SRR5827371	#beaed4	Oceania
SRR5827372	#beaed4	Oceania
SRR5827373	#beaed4	Oceania
SRR5827374	#beaed4	Oceania
SRR5827375	#beaed4	Oceania
SRR5827376	#beaed4	Oceania
SRR5827377	#beaed4	Oceania
SRR5827378	#beaed4	Oceania
SRR5827379	#beaed4	Oceania
SRR5827380	#beaed4	Oceania
SRR5827382	#beaed4	Oceania
SRR5827383	#beaed4	Oceania
SRR5827384	#beaed4	Oceania
SRR5827385	#beaed4	Oceania
SRR5827386	#beaed4	Oceania
SRR5827387	#beaed4	Oceania
SRR5827388	#beaed4	Oceania
SRR5827389	#beaed4	Oceania
SRR5827390	#beaed4	Oceania
SRR5827391	#beaed4	Oceania
SRR5827392	#beaed4	Oceania
SRR5827393	#beaed4	Oceania
SRR5827394	#beaed4	Oceania
SRR5827395	#beaed4	Oceania
SRR5827396	#beaed4	Oceania
SRR5827397	#beaed4	Oceania
SRR5827398	#beaed4	Oceania
SRR5827399	#beaed4	Oceania
SRR5827400	#beaed4	Oceania
SRR5827401	#beaed4	Oceania
SRR5827402	#beaed4	Oceania
SRR5827403	#beaed4	Oceania
SRR5827404	#beaed4	Oceania
SRR5827405	#beaed4	Oceania
SRR5827406	#beaed4	Oceania
SRR5827407	#beaed4	Oceania
SRR5827408	#beaed4	Oceania
SRR5827409	#beaed4	Oceania
SRR5827410	#beaed4	Oceania
SRR5827411	#beaed4	Oceania
SRR5827412	#beaed4	Oceania
SRR5827413	#beaed4	Oceania
SRR5827414	#beaed4	Oceania
SRR5827415	#beaed4	Oceania
ERR349886	#fdc086	South America
ERR349895	#fdc086	South America
ERR349896	#fdc086	South America
ERR349897	#fdc086	South America
ERR349900	#f0027f	North America
ERR349901	#f0027f	North America
ERR349903	#f0027f	North America
ERR349904	#f0027f	North America
ERR349887	#f0027f	North America
ERR349906	#f0027f	North America
ERR349908	#386cb0	Europe
ERR349909	#386cb0	Europe
ERR349910	#386cb0	Europe
ERR349912	#386cb0	Europe
ERR349914	#386cb0	Europe
ERR349888	#f0027f	North America
ERR349915	#386cb0	Europe
ERR349916	#386cb0	Europe
ERR349918	#386cb0	Europe
ERR349920	#386cb0	Europe
ERR349921	#386cb0	Europe
ERR349922	#386cb0	Europe
ERR349923	#386cb0	Europe
ERR349924	#386cb0	Europe
ERR349889	#f0027f	North America
ERR349925	#386cb0	Europe
ERR349926	#386cb0	Europe
ERR349927	#386cb0	Europe
ERR349928	#386cb0	Europe
ERR349929	#386cb0	Europe
ERR349930	#386cb0	Europe
ERR349932	#386cb0	Europe
ERR349933	#386cb0	Europe
ERR349934	#386cb0	Europe
ERR349890	#f0027f	North America
ERR349935	#386cb0	Europe
ERR349936	#386cb0	Europe
ERR349937	#386cb0	Europe
ERR349939	#386cb0	Europe
ERR349942	#386cb0	Europe
ERR349943	#386cb0	Europe
ERR349891	#f0027f	North America
ERR349945	#386cb0	Europe
ERR349948	#ffff99	Asia
ERR349951	#386cb0	Europe
ERR349952	#386cb0	Europe
ERR349953	#386cb0	Europe
ERR349954	#386cb0	Europe
ERR349892	#f0027f	North America
ERR349956	#386cb0	Europe
ERR349957	#386cb0	Europe
ERR349959	#386cb0	Europe
ERR349960	#ffff99	Asia
ERR349961	#ffff99	Asia
ERR349962	#386cb0	Europe
ERR349963	#386cb0	Europe
ERR349893	#f0027f	North America
ERR349965	#386cb0	Europe
ERR349967	#386cb0	Europe
ERR349968	#386cb0	Europe
ERR349969	#386cb0	Europe
ERR349970	#386cb0	Europe
ERR349971	#386cb0	Europe
ERR349972	#386cb0	Europe
ERR349973	#386cb0	Europe
ERR349974	#386cb0	Europe
ERR349894	#fdc086	South America
ERR349976	#386cb0	Europe
ERR349977	#386cb0	Europe
ERR349978	#386cb0	Europe
ERR349979	#386cb0	Europe
ERR363576	#ffff99	Asia
ERR363585	#ffff99	Asia
ERR363587	#ffff99	Asia
ERR363588	#ffff99	Asia
ERR363589	#ffff99	Asia
ERR363591	#ffff99	Asia
ERR363592	#ffff99	Asia
ERR363593	#ffff99	Asia
ERR363594	#ffff99	Asia
ERR363577	#ffff99	Asia
ERR363596	#beaed4	Oceania
ERR363597	#beaed4	Oceania
ERR363598	#beaed4	Oceania
ERR363599	#beaed4	Oceania
ERR363600	#beaed4	Oceania
ERR363601	#beaed4	Oceania
ERR363602	#beaed4	Oceania
ERR363603	#beaed4	Oceania
ERR363604	#ffff99	Asia
ERR363578	#ffff99	Asia
ERR363605	#ffff99	Asia
ERR363607	#ffff99	Asia
ERR363608	#ffff99	Asia
ERR363609	#ffff99	Asia
ERR363610	#ffff99	Asia
ERR363611	#ffff99	Asia
ERR363612	#ffff99	Asia
ERR363613	#ffff99	Asia
ERR363614	#ffff99	Asia
ERR363579	#ffff99	Asia
ERR363615	#ffff99	Asia
ERR363616	#ffff99	Asia
ERR363619	#ffff99	Asia
ERR363620	#ffff99	Asia
ERR363621	#ffff99	Asia
ERR363622	#ffff99	Asia
ERR363623	#ffff99	Asia
ERR363624	#ffff99	Asia
ERR363625	#ffff99	Asia
ERR363627	#ffff99	Asia
ERR363628	#ffff99	Asia
ERR363629	#ffff99	Asia
ERR363630	#ffff99	Asia
ERR363631	#ffff99	Asia
ERR363633	#ffff99	Asia
ERR363634	#ffff99	Asia
ERR363581	#ffff99	Asia
ERR363635	#ffff99	Asia
ERR363636	#ffff99	Asia
ERR363638	#ffff99	Asia
ERR363639	#ffff99	Asia
ERR363640	#ffff99	Asia
ERR363641	#ffff99	Asia
ERR363642	#ffff99	Asia
ERR363643	#ffff99	Asia
ERR363644	#ffff99	Asia
ERR363645	#ffff99	Asia
ERR363646	#ffff99	Asia
ERR363647	#ffff99	Asia
ERR363648	#ffff99	Asia
ERR363649	#ffff99	Asia
ERR363650	#ffff99	Asia
ERR363652	#ffff99	Asia
ERR363653	#ffff99	Asia
ERR363583	#ffff99	Asia
ERR363655	#ffff99	Asia
ERR363656	#ffff99	Asia
ERR363657	#ffff99	Asia
ERR363658	#ffff99	Asia
ERR363659	#ffff99	Asia
ERR363660	#ffff99	Asia
ERR363662	#ffff99	Asia
ERR363664	#ffff99	Asia
ERR363584	#ffff99	Asia
ERR363665	#ffff99	Asia
ERR363666	#ffff99	Asia
ERR363667	#ffff99	Asia
ERR363668	#ffff99	Asia
ERR363669	#ffff99	Asia
ERR363670	#ffff99	Asia
ERR388280	#386cb0	Europe
ERR388289	#386cb0	Europe
ERR388290	#386cb0	Europe
ERR388291	#386cb0	Europe
ERR388294	#386cb0	Europe
ERR388295	#386cb0	Europe
ERR388296	#386cb0	Europe
ERR388297	#386cb0	Europe
ERR388298	#386cb0	Europe
ERR388281	#386cb0	Europe
ERR388299	#386cb0	Europe
ERR388300	#386cb0	Europe
ERR388302	#ffff99	Asia
ERR388303	#386cb0	Europe
ERR388306	#386cb0	Europe
ERR388307	#386cb0	Europe
ERR388308	#386cb0	Europe
ERR388282	#386cb0	Europe
ERR388309	#386cb0	Europe
ERR388310	#386cb0	Europe
ERR388311	#386cb0	Europe
ERR388312	#386cb0	Europe
ERR388313	#386cb0	Europe
ERR388314	#386cb0	Europe
ERR388316	#386cb0	Europe
ERR388317	#386cb0	Europe
ERR388318	#386cb0	Europe
ERR388319	#386cb0	Europe
ERR388320	#386cb0	Europe
ERR388321	#386cb0	Europe
ERR388322	#386cb0	Europe
ERR388323	#386cb0	Europe
ERR388324	#386cb0	Europe
ERR388325	#386cb0	Europe
ERR388326	#386cb0	Europe
ERR388327	#386cb0	Europe
ERR388328	#386cb0	Europe
ERR388284	#ffff99	Asia
ERR388329	#386cb0	Europe
ERR388330	#386cb0	Europe
ERR388331	#386cb0	Europe
ERR388332	#386cb0	Europe
ERR388333	#386cb0	Europe
ERR388334	#386cb0	Europe
ERR388335	#386cb0	Europe
ERR388336	#386cb0	Europe
ERR388337	#386cb0	Europe
ERR388338	#386cb0	Europe
ERR388285	#386cb0	Europe
ERR388339	#386cb0	Europe
ERR388340	#386cb0	Europe
ERR388341	#386cb0	Europe
ERR388342	#386cb0	Europe
ERR388343	#386cb0	Europe
ERR388345	#386cb0	Europe
ERR388346	#386cb0	Europe
ERR388347	#386cb0	Europe
ERR388348	#386cb0	Europe
ERR388286	#386cb0	Europe
ERR388349	#386cb0	Europe
ERR388350	#386cb0	Europe
ERR388351	#386cb0	Europe
ERR388352	#386cb0	Europe
ERR388353	#386cb0	Europe
ERR388354	#386cb0	Europe
ERR388355	#386cb0	Europe
ERR388356	#386cb0	Europe
ERR388357	#386cb0	Europe
ERR388358	#386cb0	Europe
ERR388287	#386cb0	Europe
ERR388359	#386cb0	Europe
ERR388360	#386cb0	Europe
ERR388361	#386cb0	Europe
ERR388362	#386cb0	Europe
ERR388363	#386cb0	Europe
ERR388364	#386cb0	Europe
ERR388366	#386cb0	Europe
ERR388367	#386cb0	Europe
ERR388368	#386cb0	Europe
ERR388288	#386cb0	Europe
ERR388369	#386cb0	Europe
ERR388371	#386cb0	Europe
ERR388372	#386cb0	Europe
ERR388373	#386cb0	Europe
ERR388374	#386cb0	Europe
ERR388375	#386cb0	Europe
ERR388384	#386cb0	Europe
ERR388385	#386cb0	Europe
ERR388386	#386cb0	Europe
ERR388387	#386cb0	Europe
ERR388388	#386cb0	Europe
ERR388389	#386cb0	Europe
ERR388390	#386cb0	Europe
ERR388391	#386cb0	Europe
ERR388392	#386cb0	Europe
ERR388393	#386cb0	Europe
ERR388376	#386cb0	Europe
ERR388394	#386cb0	Europe
ERR388395	#386cb0	Europe
ERR388396	#386cb0	Europe
ERR388397	#386cb0	Europe
ERR388398	#386cb0	Europe
ERR388399	#386cb0	Europe
ERR388400	#386cb0	Europe
ERR388401	#386cb0	Europe
ERR388402	#386cb0	Europe
ERR388403	#386cb0	Europe
ERR388377	#386cb0	Europe
ERR388404	#386cb0	Europe
ERR388405	#386cb0	Europe
ERR388406	#386cb0	Europe
ERR388407	#386cb0	Europe
ERR388408	#386cb0	Europe
ERR388409	#386cb0	Europe
ERR388411	#386cb0	Europe
ERR388412	#386cb0	Europe
ERR388413	#386cb0	Europe
ERR388414	#386cb0	Europe
ERR388415	#386cb0	Europe
ERR388416	#386cb0	Europe
ERR388417	#386cb0	Europe
ERR388418	#386cb0	Europe
ERR388419	#ffff99	Asia
ERR388422	#beaed4	Oceania
ERR388423	#beaed4	Oceania
ERR388379	#386cb0	Europe
ERR388424	#ffff99	Asia
ERR388425	#ffff99	Asia
ERR388426	#ffff99	Asia
ERR388427	#ffff99	Asia
ERR388428	#ffff99	Asia
ERR388429	#ffff99	Asia
ERR388430	#ffff99	Asia
ERR388431	#ffff99	Asia
ERR388432	#ffff99	Asia
ERR388433	#ffff99	Asia
ERR388380	#386cb0	Europe
ERR388434	#ffff99	Asia
ERR388435	#ffff99	Asia
ERR388436	#ffff99	Asia
ERR388437	#ffff99	Asia
ERR388438	#ffff99	Asia
ERR388439	#ffff99	Asia
ERR388440	#ffff99	Asia
ERR388441	#ffff99	Asia
ERR388442	#ffff99	Asia
ERR388443	#ffff99	Asia
ERR388445	#ffff99	Asia
ERR388446	#ffff99	Asia
ERR388447	#ffff99	Asia
ERR388448	#ffff99	Asia
ERR388449	#ffff99	Asia
ERR388450	#ffff99	Asia
ERR388451	#ffff99	Asia
ERR388452	#ffff99	Asia
ERR388453	#ffff99	Asia
ERR388454	#ffff99	Asia
ERR388455	#ffff99	Asia
ERR449465	#ffff99	Asia
ERR449466	#ffff99	Asia
ERR449467	#ffff99	Asia
ERR449468	#ffff99	Asia
ERR449469	#ffff99	Asia
ERR449457	#ffff99	Asia
ERR449480	#7fc97f	Africa
ERR449481	#7fc97f	Africa
ERR449482	#7fc97f	Africa
ERR449483	#7fc97f	Africa
ERR449458	#ffff99	Asia
ERR449484	#7fc97f	Africa
ERR449485	#7fc97f	Africa
ERR449486	#7fc97f	Africa
ERR449487	#7fc97f	Africa
ERR449488	#7fc97f	Africa
ERR449489	#7fc97f	Africa
ERR449490	#7fc97f	Africa
ERR449491	#7fc97f	Africa
ERR449492	#7fc97f	Africa
ERR449459	#ffff99	Asia
ERR449493	#7fc97f	Africa
ERR449494	#7fc97f	Africa
ERR449495	#7fc97f	Africa
ERR449496	#7fc97f	Africa
ERR449497	#7fc97f	Africa
ERR449498	#7fc97f	Africa
ERR449499	#7fc97f	Africa
ERR449500	#7fc97f	Africa
ERR449501	#7fc97f	Africa
ERR449460	#ffff99	Asia
ERR449502	#7fc97f	Africa
ERR449503	#7fc97f	Africa
ERR449504	#7fc97f	Africa
ERR449505	#7fc97f	Africa
ERR449506	#7fc97f	Africa
ERR449507	#7fc97f	Africa
ERR449508	#7fc97f	Africa
ERR449509	#7fc97f	Africa
ERR449510	#7fc97f	Africa
ERR449511	#7fc97f	Africa
ERR449461	#ffff99	Asia
ERR449512	#7fc97f	Africa
ERR449513	#7fc97f	Africa
ERR449514	#7fc97f	Africa
ERR449515	#7fc97f	Africa
ERR449516	#7fc97f	Africa
ERR449521	#7fc97f	Africa
ERR449522	#7fc97f	Africa
ERR449523	#7fc97f	Africa
ERR449524	#7fc97f	Africa
ERR449525	#7fc97f	Africa
ERR485166	#ffff99	Asia
ERR485167	#386cb0	Europe
ERR485168	#386cb0	Europe
ERR485169	#386cb0	Europe
ERR485170	#386cb0	Europe
ERR485171	#386cb0	Europe
ERR485172	#ffff99	Asia
ERR502238	#ffff99	Asia
ERR502239	#ffff99	Asia
ERR349898	#f0027f	North America
ERR349899	#f0027f	North America
ERR349905	#f0027f	North America
ERR363586	#beaed4	Oceania
ERR363606	#beaed4	Oceania
ERR388420	#beaed4	Oceania
ERR388421	#beaed4	Oceania
ERR388381	#386cb0	Europe
AUNG1963	#beaed4	Oceania
ERR3623490	#ffff99	Asia
ERR3623489	#ffff99	Asia
ERR3623488	#ffff99	Asia
ERR3623487	#ffff99	Asia
ERR3623486	#ffff99	Asia
ERR3623485	#ffff99	Asia
ERR3623484	#ffff99	Asia
ERR3623483	#ffff99	Asia
ERR3623482	#ffff99	Asia
ERR3623481	#ffff99	Asia
ERR3623480	#ffff99	Asia
ERR3623479	#ffff99	Asia
ERR3623478	#ffff99	Asia
ERR3623477	#ffff99	Asia
ERR3623476	#ffff99	Asia
ERR3623475	#ffff99	Asia
ERR3623474	#ffff99	Asia
ERR3623473	#ffff99	Asia
ERR3623472	#ffff99	Asia
ERR3623471	#ffff99	Asia
ERR3623470	#ffff99	Asia
ERR3623469	#ffff99	Asia
ERR3623467	#ffff99	Asia
ERR3623466	#ffff99	Asia
ERR3623465	#ffff99	Asia
ERR3623464	#ffff99	Asia
ERR3623463	#ffff99	Asia
ERR3623462	#ffff99	Asia
ERR3623460	#ffff99	Asia
ERR3623459	#ffff99	Asia
ERR3623458	#ffff99	Asia
ERR3623457	#ffff99	Asia
ERR3623456	#ffff99	Asia
ERR3623455	#ffff99	Asia
ERR3623454	#ffff99	Asia
ERR3623453	#ffff99	Asia
ERR3623452	#ffff99	Asia
ERR3623451	#ffff99	Asia
ERR3623450	#ffff99	Asia
ERR3623449	#ffff99	Asia
ERR3623448	#ffff99	Asia
ERR3623447	#ffff99	Asia
ERR3623446	#ffff99	Asia
ERR3623445	#ffff99	Asia
ERR3623444	#ffff99	Asia
ERR3623443	#ffff99	Asia
ERR3623442	#ffff99	Asia
ERR3623441	#ffff99	Asia
ERR3623440	#ffff99	Asia
ERR3623439	#ffff99	Asia
ERR3623438	#ffff99	Asia
ERR3623437	#ffff99	Asia
ERR3623436	#ffff99	Asia
ERR3623435	#ffff99	Asia
ERR3623434	#ffff99	Asia
ERR3623433	#ffff99	Asia
ERR3623432	#ffff99	Asia
ERR3623431	#ffff99	Asia
ERR3623430	#ffff99	Asia
ERR3623429	#ffff99	Asia
ERR3623428	#ffff99	Asia
ERR3623426	#ffff99	Asia
ERR3623425	#ffff99	Asia
ERR3623424	#ffff99	Asia
ERR3623423	#ffff99	Asia
ERR3623422	#ffff99	Asia
ERR3623421	#ffff99	Asia
ERR3623420	#ffff99	Asia
ERR3623419	#ffff99	Asia
ERR3623418	#ffff99	Asia
ERR3623417	#ffff99	Asia
ERR3623416	#ffff99	Asia
ERR3623415	#ffff99	Asia
ERR3623414	#ffff99	Asia
ERR3623413	#ffff99	Asia
ERR3623412	#ffff99	Asia
ERR3623411	#ffff99	Asia
ERR3623410	#ffff99	Asia
ERR3623409	#ffff99	Asia
ERR3623391	#ffff99	Asia
ERR3623390	#ffff99	Asia
ERR3623389	#ffff99	Asia
ERR3623388	#ffff99	Asia
ERR3623387	#ffff99	Asia
ERR3623386	#ffff99	Asia
ERR3623385	#ffff99	Asia
ERR3623384	#ffff99	Asia
ERR3623383	#ffff99	Asia
ERR3623382	#ffff99	Asia
ERR3623381	#ffff99	Asia
ERR3623380	#ffff99	Asia
ERR3623379	#ffff99	Asia
ERR3623378	#ffff99	Asia
ERR3623377	#ffff99	Asia
ERR3623376	#ffff99	Asia
ERR3623375	#ffff99	Asia
ERR3623374	#ffff99	Asia
ERR3623373	#ffff99	Asia
ERR3623372	#ffff99	Asia
ERR3623371	#ffff99	Asia
ERR3623370	#ffff99	Asia
ERR3623369	#ffff99	Asia
ERR3623368	#ffff99	Asia
ERR3623367	#ffff99	Asia
ERR3623366	#ffff99	Asia
ERR3623365	#ffff99	Asia
ERR3623364	#ffff99	Asia
ERR3623363	#ffff99	Asia
ERR3623362	#ffff99	Asia
ERR3623361	#ffff99	Asia
ERR3623360	#ffff99	Asia
ERR3623359	#ffff99	Asia
ERR3623358	#ffff99	Asia
ERR3623357	#ffff99	Asia
ERR3623356	#ffff99	Asia
ERR3623355	#ffff99	Asia
ERR3623354	#ffff99	Asia
ERR3623353	#ffff99	Asia
ERR3623352	#ffff99	Asia
ERR3623351	#ffff99	Asia
ERR3623350	#ffff99	Asia
ERR3623237	#ffff99	Asia
ERR3623236	#ffff99	Asia
ERR3623235	#ffff99	Asia
ERR3623234	#ffff99	Asia
ERR3623233	#ffff99	Asia
ERR3623232	#ffff99	Asia
ERR3623231	#ffff99	Asia
ERR3623230	#ffff99	Asia
ERR3623229	#ffff99	Asia
ERR3623228	#ffff99	Asia
ERR3623227	#ffff99	Asia
ERR3623226	#ffff99	Asia
ERR3623225	#ffff99	Asia
ERR3623224	#ffff99	Asia
ERR3623223	#ffff99	Asia
ERR3623222	#ffff99	Asia
ERR3623221	#ffff99	Asia
ERR3623220	#ffff99	Asia
ERR3623219	#ffff99	Asia
ERR3623218	#ffff99	Asia
ERR3623217	#ffff99	Asia
ERR3623216	#ffff99	Asia
ERR3623215	#ffff99	Asia
ERR3623214	#ffff99	Asia
ERR3623213	#ffff99	Asia
ERR3623212	#ffff99	Asia
ERR3623211	#ffff99	Asia
ERR3623210	#ffff99	Asia
ERR3623209	#ffff99	Asia
ERR3623208	#ffff99	Asia
ERR3623206	#ffff99	Asia
ERR3623205	#ffff99	Asia
ERR3623204	#ffff99	Asia
ERR3623203	#ffff99	Asia
ERR3623202	#ffff99	Asia
ERR3623201	#ffff99	Asia
ERR3623200	#ffff99	Asia
ERR3623199	#ffff99	Asia
ERR3623198	#ffff99	Asia
ERR3623197	#ffff99	Asia
ERR3623196	#ffff99	Asia
ERR3623195	#ffff99	Asia
ERR3623194	#ffff99	Asia
ERR3623193	#ffff99	Asia
ERR3623192	#ffff99	Asia
ERR3623191	#ffff99	Asia
ERR3623190	#ffff99	Asia
ERR3623189	#ffff99	Asia
ERR3623188	#ffff99	Asia
ERR3623187	#ffff99	Asia
ERR3623186	#ffff99	Asia
ERR3623185	#ffff99	Asia
ERR3623184	#ffff99	Asia
ERR3623183	#ffff99	Asia
ERR3623182	#ffff99	Asia
ERR3623181	#ffff99	Asia
ERR3623180	#ffff99	Asia
ERR3623179	#ffff99	Asia
ERR3623178	#ffff99	Asia
ERR3623177	#ffff99	Asia
ERR3623176	#ffff99	Asia
ERR3623175	#ffff99	Asia
ERR3623174	#ffff99	Asia
ERR3623173	#ffff99	Asia
ERR3623172	#ffff99	Asia
ERR3623171	#ffff99	Asia
ERR3623170	#ffff99	Asia
ERR3623169	#ffff99	Asia
ERR3623168	#ffff99	Asia
ERR3623167	#ffff99	Asia
ERR3623166	#ffff99	Asia
ERR3623165	#ffff99	Asia
ERR3623164	#ffff99	Asia
ERR3623163	#ffff99	Asia
ERR3623162	#ffff99	Asia
ERR3623161	#ffff99	Asia
ERR3623160	#ffff99	Asia
ERR3623159	#ffff99	Asia
ERR3623158	#ffff99	Asia
ERR3623157	#ffff99	Asia
ERR3623155	#ffff99	Asia
ERR3623154	#ffff99	Asia
ERR3623153	#ffff99	Asia
ERR3623152	#ffff99	Asia
ERR3623151	#ffff99	Asia
ERR3623150	#ffff99	Asia
ERR3623147	#ffff99	Asia
ERR3623146	#ffff99	Asia
ERR3623145	#ffff99	Asia
ERR3623144	#ffff99	Asia
ERR3623143	#ffff99	Asia
ERR3623142	#ffff99	Asia
ERR3623139	#ffff99	Asia
ERR3623138	#ffff99	Asia
ERR3623137	#ffff99	Asia
ERR3623136	#ffff99	Asia
ERR3623135	#ffff99	Asia
ERR3623134	#ffff99	Asia
ERR3623133	#ffff99	Asia
ERR3623132	#ffff99	Asia
ERR3623131	#ffff99	Asia
ERR3623130	#ffff99	Asia
ERR3623129	#ffff99	Asia
ERR3623128	#ffff99	Asia
ERR3623127	#ffff99	Asia
ERR3325797	#386cb0	Europe
ERR3325798	#386cb0	Europe
ERR3325799	#386cb0	Europe
ERR3325800	#386cb0	Europe
ERR3325801	#386cb0	Europe
ERR3325803	#386cb0	Europe
ERR3325804	#386cb0	Europe
ERR3325805	#386cb0	Europe
ERR3325806	#386cb0	Europe
ERR3325807	#386cb0	Europe
ERR3325808	#386cb0	Europe
ERR3325809	#386cb0	Europe
ERR3325810	#386cb0	Europe
ERR3325811	#386cb0	Europe
ERR3325812	#386cb0	Europe
ERR3325813	#386cb0	Europe
ERR3325814	#386cb0	Europe
ERR3325815	#386cb0	Europe
ERR3325816	#386cb0	Europe
ERR3325817	#386cb0	Europe
ERR3325818	#386cb0	Europe
ERR3325819	#386cb0	Europe
ERR3325820	#386cb0	Europe
ERR3325821	#386cb0	Europe
ERR3325822	#386cb0	Europe
ERR3325823	#386cb0	Europe
ERR3325824	#386cb0	Europe
ERR3325825	#386cb0	Europe
ERR3325826	#386cb0	Europe
ERR3325827	#386cb0	Europe
ERR3325828	#386cb0	Europe
ERR3325829	#386cb0	Europe
ERR3325830	#386cb0	Europe
ERR3325832	#386cb0	Europe
ERR3325833	#386cb0	Europe
ERR3325834	#386cb0	Europe
ERR3325836	#386cb0	Europe
ERR3325839	#386cb0	Europe
ERR3325840	#386cb0	Europe
ERR3325841	#386cb0	Europe
ERR3325842	#386cb0	Europe
ERR3325843	#386cb0	Europe
ERR3325844	#386cb0	Europe
ERR3325845	#386cb0	Europe
ERR3325846	#386cb0	Europe
ERR3325847	#386cb0	Europe
ERR3325848	#386cb0	Europe
ERR3325849	#386cb0	Europe
ERR3325850	#386cb0	Europe
ERR3325851	#386cb0	Europe
ERR3325852	#386cb0	Europe
ERR3325853	#386cb0	Europe
ERR3325854	#386cb0	Europe
ERR3325855	#386cb0	Europe
ERR3325857	#386cb0	Europe
ERR3325858	#386cb0	Europe
ERR3325859	#386cb0	Europe
ERR3325860	#386cb0	Europe
ERR3325861	#386cb0	Europe
ERR3325862	#386cb0	Europe
ERR3325863	#386cb0	Europe
ERR3325864	#386cb0	Europe
ERR3325865	#386cb0	Europe
ERR3325868	#386cb0	Europe
ERR3325869	#386cb0	Europe
ERR3325870	#386cb0	Europe
ERR3325871	#386cb0	Europe
ERR3325872	#386cb0	Europe
ERR3325873	#386cb0	Europe
ERR3325874	#386cb0	Europe
ERR3325875	#386cb0	Europe
ERR3325876	#386cb0	Europe
ERR3325877	#386cb0	Europe
ERR3325878	#386cb0	Europe
ERR3325880	#386cb0	Europe
ERR3325881	#386cb0	Europe
ERR3325882	#386cb0	Europe
ERR3325883	#386cb0	Europe
ERR3325884	#386cb0	Europe
ERR3325885	#386cb0	Europe
ERR3325886	#386cb0	Europe
